"","date","obs","ws","visibility","air_temp","atmos_pres","dew_point","RH"
"20",2011-08-01,41.1776581426649,2.26460296096904,12394.2193808883,19.0760430686406,1015.62782258065,14.621736204576,77.8358637798223
"21",2011-09-01,48.9483960948396,2.26729166666667,10777.7673611111,15.1813194444444,1018.27958333333,11.5066666666667,81.2181025623205
"22",2011-10-01,81.7344877344877,2.40403225806452,8519.36827956989,8.20342741935484,1022.45725806452,5.99959677419355,87.7195499606659
"23",2011-11-01,128.464106844741,2.37194444444444,5668.24652777778,2.17402777777778,1026.81541666667,0.314513888888889,88.8754536481064
"24",2011-12-01,92.2352150537634,2.83212365591398,8220.04032258065,1.71088709677419,1015.10243902439,0.199327956989247,90.5288663624555
"25",2012-01-01,68.4051144010767,4.37483176312248,9994.00067294751,-1.36016150740242,1019.46962406015,-3.17759084791386,87.946089248498
"26",2012-02-01,132.41958041958,3.52370689655172,8183.14295977012,-6.88951149425287,1025.67338129496,-9.57952586206897,82.0109240527692
"27",2012-03-01,42,3.62903225806452,11500.2083333333,4.47923387096774,1024.27202702703,-0.407325268817204,74.4213601619688
"28",2012-04-01,50.4102920723227,3.25618055555556,16552.6076388889,9.73798611111111,1007.60515320334,3.39076388888889,69.5553109910942
"29",2012-05-01,49.5466847090663,3.00135317997294,19858.9682002706,15.0746955345061,1015.8490832158,8.0680649526387,66.8355491086306
"30",2012-06-01,26.5048814504881,2.69666666666667,17024.5902777778,17.8854166666667,1013.62592592593,13.1499305555556,76.3326778448354
"31",2012-07-01,39.8991935483871,2.55900537634409,18339.247311828,20.2385752688172,1015.16541666667,14.5534274193548,73.0995473356873
"32",2012-08-01,38.1061827956989,2.20342741935484,17021.0685483871,18.8252016129032,1016.9908839779,13.4869623655914,74.506255263079
"33",2012-09-01,39.525,2.21618055555556,15140.3715277778,14.4465972222222,1017.01263888889,10.4310416666667,79.7232857007852
"34",2012-10-01,71.3820224719101,2.55188425302826,11263.6372812921,8.50518169582772,1015.09851951548,5.71864064602961,84.520815037508
"35",2012-11-01,120.58495821727,2.5025,7060.36458333333,4.99159722222222,1016.5844972067,3.51111111111111,90.936288467885
"36",2012-12-01,146.674731182796,2.12227456258412,5869.08142664872,-2.79845222072678,1016.15420689655,-4.35847913862719,89.5649820469032
"37",2013-01-01,100.861372812921,3.16458333333333,7779.47244623656,-2.43172043010753,1014.63309455587,-4.24139784946237,88.1649562539426
"38",2013-02-01,85.5535714285714,3.14196428571429,6704.31919642857,-0.484375,1016.86600566572,-2.12529761904762,89.2167065125844
"39",2013-03-01,65.9057873485868,3.89515477792732,10015.1783310902,-0.904441453566622,1012.30068681319,-4.29138627187079,80.1134002573437
"40",2013-04-01,64.3966480446927,2.89895833333333,13254.8229166667,8.86451388888889,1016.54694444444,3.325625,72.4039422828877
"41",2013-05-01,37.8782138024357,2.61418010752688,23626.0965501792,14.226814516129,1011.19637096774,9.73004032258065,76.9922090424401
"42",2013-06-01,41.7432624113475,2.44342592592593,22561.1033843301,17.4822916666667,1015.1075,14.0686111111111,82.4495946529589
"43",2013-07-01,40.9442771084337,2.21980286738351,28463.8851502916,19.4868279569892,1018.2399730821,13.4441756272401,71.7152574602153
"44",2013-08-01,40.4204851752022,2.12060931899642,29497.4618149146,19.0304659498208,1018.15660377358,12.4110887096774,69.8302389706996
"45",2013-09-01,29.1112656467316,2.95601851851852,22068.3124710246,12.0600462962963,1015.72562674095,8.6356712962963,82.0607531188623
"46",2013-10-01,56.713698630137,2.34236111111111,15351.7272319426,10.0505376344086,1020.17187079408,6.81787634408602,82.4232666495463
"47",2013-11-01,54.1444444444444,2.65743055555556,12878.7075778708,4.88865740740741,1016.15063469676,3.29136574074074,90.2084613368338
"48",2013-12-01,96.6774193548387,3.11128308658591,12789.3001345895,1.26989681471512,1023.28542510121,-0.964939434724091,86.404668468887
"49",2014-01-01,87.2647849462366,3.65630327501122,9028.600269179,-1.14809331538807,1015.41549865229,-2.49017496635262,91.2180381863685
"50",2014-02-01,124.949253731343,2.20352182539683,9769.29563492063,2.20714285714286,1014.75639880952,-0.16765873015873,86.0320389585021
"51",2014-03-01,77.1913746630728,3.47190860215054,15752.2655899506,6.50400985663082,1017.38056680162,1.56364247311828,74.7932075972978
"52",2014-04-01,56.3624823695346,3.00488425925926,19237.7375985165,10.1966666666667,1014.27705146036,5.90083333333333,77.3138982228602
"53",2014-05-01,30.6459197786999,2.66608422939068,27178.5200179937,13.8881272401434,1014.3701754386,8.83317652329749,74.6916076598638
"54",2014-06-01,32.5458333333333,2.41585422469824,29714.8070664807,16.2255338904364,1015.98117154812,10.6979572887651,72.9376184913529
"55",2014-07-01,32.0739247311828,2.19522192028986,27151.0884353741,20.3348484848485,1013.43292517007,15.2112618724559,75.3498027344867
"56",2014-08-01,27.1048387096774,2.09563172043011,24184.8607367475,17.5020609318996,1014.14865229111,13.5054211469534,79.7378237087082
"57",2014-09-01,51.2685459940653,2.60368055555556,15533.4493964717,14.9918518518519,1017.94122562674,11.9097916666667,83.4476318106365
"58",2014-10-01,78.4193548387097,2.19630376344086,8359.229390681,9.59887992831541,1019.93238866397,7.81178315412186,89.6923834507348
"59",2014-11-01,88.9555555555555,2.67217592592593,7305.64814814815,5.91388888888889,1018.97051460362,4.15212962962963,89.5993580122246
"60",2014-12-01,83.4180107526882,3.88133692238672,11459.6819988643,1.06200089726335,1019.72580645161,-1.4028263795424,84.7937711546767
"61",2015-01-01,70.9006802721088,3.7540770609319,13405.595581172,1.09419802867384,1014.6170694864,-1.11637544802867,86.2686060183943
"62",2015-02-01,115.322127232143,2.6093005952381,8830.90277777778,0.494990079365079,1018.27496274218,-2.05322420634921,84.4473288887974
"63",2015-03-01,89.8992051351351,3.12320788530466,16594.0188172043,4.57858422939068,1021.17190860215,0.012410394265233,75.5185822175254
"64",2015-04-01,59.2895040416667,3.65548582054858,28040.5695611578,8.76945606694561,1017.85504201681,1.26510925151093,63.5989163397984
"65",2015-05-01,44.6050224462366,2.45506953790938,26592.8732521425,13.0533602150538,1015.98403247632,8.01617383512545,74.2547428096258
"66",2015-06-01,37.8234903472222,2.61458333333333,30364.5833333333,17.5528472222222,1018.20375,10.9436342592593,67.958908338472
"67",2015-07-01,35.3901147913863,3.17396953405018,32052.6315789474,20.6324596774194,1015.23954116059,13.1685931899642,65.7571629616085
"68",2015-08-01,53.20321634757,2.7380376344086,27657.534862798,21.5168906810036,1017.16180836707,14.0687948028674,66.3312353396807
"69",2015-09-01,46.3559213141026,2.95351851851852,24587.798053528,15.0233333333333,1018.16383928571,10.4677314814815,76.6336001802152
"70",2015-10-01,88.2961658038147,3.27647849462366,12959.1845878136,7.7,1021.5877688172,4.58884408602151,82.5509560814428
"71",2015-11-01,93.1064862083333,3.47421296296296,13335.0486787204,5.35083333333333,1018.37371349096,2.9324537037037,85.6933964649773
"72",2015-12-01,79.3185334005376,3.5635935397039,14825.2586594692,3.97936294302378,1029.04146341463,1.6092866756393,85.5773646947467
"73",2016-01-01,108.777836307278,3.35002240143369,9863.32930107527,-2.24388440860215,1016.43149394347,-4.51807795698925,85.2779103937318
"74",2016-02-01,60.1493678448276,4.00329936923823,16660.5046094129,3.9875,1012.625,1.18192829457364,83.6275976062732
"75",2016-03-01,60.5115645760431,3.30443693693694,14462.1499548329,4.72344594594595,1014.92744565217,0.941148648648649,78.7459766747303
"76",2016-04-01,57.9753797361111,2.74160871580899,20132.3119777159,9.1679879462216,1013.17660167131,4.11819656930923,74.261122597548
"77",2016-05-01,46.8846885752688,3.1456541218638,26892.2282120395,14.2403897849462,1013.99595687332,8.94126344086022,73.5241598529303
"78",2016-06-01,33.7111902642559,2.67715277777778,31387.3148148148,18.7370601851852,1014.07402777778,12.27125,69.2333137520239
"79",2016-07-01,30.2935749439776,2.9671146953405,30507.3028673835,19.3894041218638,1016.06075268817,13.8375224014337,73.1721595823341
"80",2016-08-01,35.6220701612903,2.14856630824373,30578.5842293907,17.9843413978495,1019.58077956989,12.875582437276,74.9132701423671
"81",2016-09-01,51.5745051549296,2.42243055555556,19989.8470097357,15.5602314814815,1019.28150208623,11.39375,79.0367144231442
"82",2016-10-01,48.7008617250674,3.33319892473118,16338.7992831541,7.81133512544803,1021.16008064516,5.47759856630824,86.2636276368353
"83",2016-11-01,67.5726046796657,3.1323570432357,12557.6708507671,3.69800092980009,1018.00488145049,1.33849372384937,85.5371344009745
"84",2016-12-01,76.7606411290323,4.15329301075269,11399.4623655914,0.233646953405018,1028.44172274563,-1.89690860215054,86.5730670510813
"85",2017-01-01,146.497256438172,2.82794249775382,7052.96495956873,-5.67304582210243,1024.72151556157,-8.47906558849955,81.6007620098478
"86",2017-02-01,95.5195335267857,3.77728174603175,11117.2371031746,0.152480158730159,1020.76101190476,-2.89900793650794,82.0991795623104
"87",2017-03-01,62.2933777927322,3.51787634408602,19300.4032258065,6.18091397849462,1017.39274193548,1.36030465949821,74.3131137142829
"88",2017-04-01,37.6768950625869,4.00152777777778,22953.287037037,7.50435185185185,1017.04902777778,2.80594907407407,75.0374163666667
"89",2017-05-01,39.4829148790323,3.14379480286738,25604.4578853047,13.7503136200717,1016.99852150538,9.3030017921147,77.2065726444475
"90",2017-06-01,29.0731517916667,3.59688950789229,34694.870009285,18.8363974001857,1014.13050139276,11.2315691736305,64.9985078431336
"91",2017-07-01,28.3142061290323,2.93436379928315,34240.1301031853,19.0949372759857,1014.10296096904,12.9575268817204,70.8935225986737
"92",2017-08-01,30.8430214423077,2.73164414414414,32065,20.0204504504505,1017.77848443843,13.714954954955,70.4356046489887
"93",2017-09-01,29.5061022873082,3.56064814814815,22896.5461288827,13.5471759259259,1015.66801112656,10.2853009259259,82.4456522165541
"94",2017-10-01,42.3802122983871,3.86126792114695,18595.6317204301,9.73761200716846,1017.64784946237,7.02795698924731,84.4489367686126
"95",2017-11-01,63.9929633194444,2.92532407407407,11745.4102920723,4.21979166666667,1016.44228094576,2.05798611111111,86.7445788537688
"96",2017-12-01,58.6725088709677,3.76084229390681,15398.2766439909,1.7611335125448,1014.63374485597,-1.03416218637993,82.9283263925209
"97",2018-01-01,64.4574214919355,3.85259856630824,12875.0672043011,0.956899641577061,1017.51680107527,-1.42764336917563,85.006801053562
"98",2018-02-01,71.4895785119048,2.89585813492063,8345.16369047619,-3.02906746031746,1019.93174366617,-5.65610119047619,82.8701834023566
"99",2018-03-01,95.926874327957,3.32430555555556,12398.3198924731,0.630913978494624,1009.17725437416,-3.66214157706093,75.1668071158901
"100",2018-04-01,56.0781412831241,3.26645628798504,20687.1902758298,13.7894024276377,1015.09761235955,5.83975256769374,62.9681336464864
"101",2018-05-01,42.7616625748503,3.36875,24056.1827956989,17.1522849462366,1016.74543010753,10.1725582437276,67.2216191316872
"102",2018-06-01,37.0733787916667,3.146875,27627.5462962963,18.825462962963,1014.72527777778,12.7171527777778,70.5241201376315
"103",2018-07-01,32.1125230396476,3.04236111111111,24214.0456989247,19.8956541218638,1013.4251344086,14.16104390681,72.7513940784149
"104",2018-08-01,43.1067677897574,2.21368727598566,22554.211469534,20.5866487455197,1017.17338709677,15.3207437275986,74.367099453922
"105",2018-09-01,42.5180910784314,2.5358845970434,18839.8343373494,15.6314577397911,1020.36270358306,10.8867758784425,76.0677447617916
"106",2018-10-01,61.5591139650538,3.06985624438455,15650.3854875283,10.4305929919137,1019.61627906977,6.68119946091644,79.907607605634
"107",2018-11-01,74.3189231944445,3.35657407407407,9026.875,4.48199074074074,1023.75777777778,2.37791666666667,87.1925627463707
"108",2018-12-01,54.8599968232044,3.36498655913978,11227.5985663082,1.20309139784946,1019.16325706595,-0.400313620071685,89.4700036170869
"109",2019-01-01,61.7715284274194,3.8538082437276,10513.9112903226,-1.78033154121864,1012.22190860215,-3.91774193548387,85.9138310147338
"110",2019-02-01,80.2828934523809,3.55806051587302,12745.6101190476,2.85892857142857,1023.20491803279,-1.63199404761905,74.8856519541706
"111",2019-03-01,54.9592202173913,4.06032927379341,20170.7311534968,6.13782138024357,1016.97568306011,0.497406405051872,69.9116442623867
"112",2019-04-01,48.6367209444444,3.71962962962963,17591.9212962963,10.0280092592593,1017.24777777778,2.80685185185185,65.1733223304921
"113",2019-05-01,33.2514898790323,2.90273297491039,22055.2643369176,12.4273073476703,1012.76518817204,8.0589605734767,77.3224453737984
"114",2019-06-01,35.1801677510608,3.03527777777778,25142.7445526194,22.280787037037,1017.20361613352,14.8316203703704,65.7464074261068
"115",2019-07-01,32.7944402702703,2.99303315412186,25656.3844086021,19.1866487455197,1013.56088709677,11.9260304659498,66.625116165837
"116",2019-08-01,35.4563400539084,2.63924731182796,24785.5734767025,20.3201164874552,1017.4061827957,15.1228494623656,74.5909529793229
"117",2019-09-01,34.63964175,2.966875,22967.2569444444,14.5093518518519,1018.83583333333,10.3916666666667,78.5589545101443
"118",2019-10-01,52.879394811828,2.29687780772686,16934.7278452542,10.3443620844564,1017.70094466937,6.92428122192273,81.7847690791394
"119",2019-11-01,60.8678716388889,3.07397579143389,10639.6648044693,5.90917132216015,1011.19299719888,4.42139199255121,91.0478657440704
"120",2019-12-01,64.8594259649123,2.93608870967742,14742.9789143114,2.64341397849462,1015.86145552561,-0.0577284946236559,83.6446049112268
"121",2020-01-01,73.4883792634561,3.24871794871795,11334.9345963013,0.929667116509222,1025.33563685637,-1.27896986054881,86.1083693159317
"122",2020-02-01,41.3826152422907,4.37441247002398,21276.7050912584,3.89851318944844,1014.72083936324,0.229184652278177,78.9436485628362
"123",2020-03-01,47.9871227459618,3.86459179070816,20409.3820478124,4.79817320703654,1019.42733423545,-1.66508795669824,66.5453254980249
"124",2020-04-01,38.2969305277778,3.25355153203343,20640.9828465461,9.36098748261474,1019.10181311018,-1.29656930922578,52.1250837136836
"125",2020-05-01,25.9186095770805,3.23741039426523,26159.4982078853,11.3342741935484,1018.10740242261,5.453270609319,71.3803299417096
"126",2020-06-01,24.5861348231966,2.96606313834726,23965.4363974002,18.0293175487465,1011.75933147632,14.0558495821727,80.0363182483474
"127",2020-07-01,23.3918892877907,2.50939883355765,25428.8245850157,18.952646926873,1016.24865229111,13.1141767608793,72.1415725051917
"128",2020-08-01,25.8463570897833,2.72942497753818,24588.0053908356,20.298427672956,1014.43032345013,14.2739218328841,71.4962131173936
"129",2020-09-01,28.5150284507042,2.35525462962963,20459.9305555556,15.0734027777778,1017.94,11.3287731481481,80.532403342474
"130",2020-10-01,35.2025344489247,2.52116935483871,15950.8512544803,10.1726254480287,1014.33889636608,7.75797491039426,86.2966154584555
"131",2020-11-01,52.7441285059172,2.36843575418994,10127.2579143389,4.75058193668529,1026.7620979021,2.59359869646183,87.128523367801
"132",2020-12-01,50.3744872983871,2.85058243727599,9158.04211469534,0.998655913978495,1015.39287634409,-0.464605734767025,90.8281399607517
"133",2021-01-01,53.1547769834711,2.74545250896057,9194.95967741935,-1.24215949820789,1011.91518817204,-3.20810931899642,87.1964216372144
"134",2021-02-01,74.5785804315476,3.55647334504979,8622.90568248389,-0.235559461042765,1021.87049469965,-2.76608084358524,84.5103813073461
"135",2021-03-01,60.2708856586022,3.22912186379928,17771.2875729026,3.41612903225806,1021.12180349933,-1.50362903225806,72.6869453058273
"136",2021-04-01,39.706582125,3.32106481481481,19440.93648586,6.24331018518519,1017.09080779944,0.775486111111111,71.8783536128911
"137",2021-05-01,28.5521300806452,3.59027777777778,27543.0107526882,12.5479838709677,1012.84448924731,6.64908154121864,70.7361849120229
"138",2021-06-01,33.4978290277778,2.70175925925926,24728.4953703704,19.4968981481481,1017.4525,12.5761111111111,67.636288361272
"139",2021-07-01,31.3776578734859,2.55660842293907,25298.0008984726,21.3116039426523,1014.29243243243,16.2379928315412,74.9592538961095
"140",2021-08-01,25.4349875268817,2.50418906810036,26346.146953405,17.5251344086021,1014.78075370121,13.5229054659498,79.6144988547137
"141",2021-09-01,30.4267090389972,2.74753946146704,21933.938547486,14.2980501392758,1019.81048951049,10.6453342618384,80.7362385618354
"142",2021-10-01,50.9367388156124,2.7323252688172,16334.7670250896,8.77222222222222,1022.44018817204,4.61621863799283,77.7354676792321
"143",2021-11-01,49.5507174512535,3.25715277777778,13784.4675925926,5.03013888888889,1017.12573018081,2.74974537037037,86.3227319532333
"144",2021-12-01,57.8549228763441,3.3239023297491,13433.1317204301,-0.188284050179211,1016.46129032258,-2.18004032258065,87.1653886358617
